,Av,Jz,Jz_err,age,bv,bv_err,distance,feh,hmag,hmag_err,jmag,jmag_err,kmag,kmag_err,mass,prot,prot_err,tgas_parallax,tgas_parallax_error
10,0.03697005205664701,-2460.3407310968596,10.0,7.249664896903154,0.9356327168547001,0.01,96.40427143638189,0.03441885575863247,9.102915256812167,0.01,9.63886444263086,0.01,9.033815887951086,0.01,0.78231868793858,53.49802150666501,5.349802150666502,10.372984361589307,1.0
11,0.14388187734105648,3609.8855774734143,10.0,9.458391614510006,0.7623878864215499,0.01,728.0929884983278,0.19922712579885313,12.622299277773346,0.01,13.01816554956397,0.01,12.570687633202784,0.01,0.9523343635421547,48.57963907912312,4.857963907912312,1.3734509407410624,1.0
12,0.0661758923740692,-728.094736612089,10.0,5.973528101432696,0.5665220585734723,0.01,51.11670825072266,-0.1743650310133886,6.781599550379683,0.01,7.104348072118201,0.01,6.7496737702741605,0.01,0.9543642414127749,24.003124099966662,2.4003124099966664,19.56307505356358,1.0
13,0.023135877550277288,101.6897632855196,10.0,8.604997179409647,,0.01,555.4616523731385,0.2849933193725035,,0.01,,0.01,,0.01,1.1973670077421525,,,1.8003042977451793,1.0
14,0.07990196741584285,583.4673273177032,10.0,8.108578815376593,1.0216003556780837,0.01,348.11362619301195,0.3326682573139891,11.808783960568705,0.01,12.365686105746168,0.01,11.729871362528906,0.01,0.8261679253819463,61.99500045278587,6.199500045278587,2.8726252716276868,1.0
15,0.12227637180039033,2200.795439099741,10.0,7.111548852770949,0.6011306994061627,0.01,271.5083557107994,0.011490740277826409,9.761531458066646,0.01,10.08843139142023,0.01,9.724886868043317,0.01,1.0525225528920745,29.42860857904208,2.942860857904208,3.6831278999942194,1.0
16,0.0288199496038965,208.77862181115952,10.0,1.9259595428959364,0.605915038681653,0.01,311.7058965650753,0.22927395025212796,10.55341894368562,0.01,10.863778632454231,0.01,10.519289505335092,0.01,1.1371799368510747,15.15356230331526,1.515356230331526,3.20815233532558,1.0
17,0.17557787250105797,-4329.090035938075,10.0,9.913669332524485,,0.01,914.5597208050933,-0.1252999856471955,,0.01,,0.01,,0.01,1.1404878068068556,,,1.093422307205584,1.0
18,0.025899451580467206,-778.6064726375951,10.0,5.698123999545585,0.661917072358662,0.01,690.6065001306138,0.2724009980942982,11.543489646151658,0.01,11.880843923126895,0.01,11.503518334817263,0.01,1.1894283697767862,30.735908417703143,3.0735908417703146,1.4480025887547698,1.0
19,0.09317103434781843,1519.3817354320847,10.0,9.345549782750368,,0.01,52.675221429183516,0.02606323131780875,,0.01,,0.01,,0.01,1.0671772954958083,,,18.984258117346474,1.0
20,0.15608907187222104,6142.6378683850635,10.0,8.817867977156169,0.8777298272599197,0.01,957.3424577776815,-0.05881688484675046,13.970606123673564,0.01,14.463719267115142,0.01,13.905212763482291,0.01,0.795766870878138,55.29133430574234,5.529133430574234,1.0445582893308014,1.0
21,0.060171727760354767,2577.666032067318,10.0,6.955489609631594,0.6123798908986959,0.01,489.5222786138458,0.08091260434731336,10.803024957928262,0.01,11.133070483501987,0.01,10.76678469782924,0.01,1.1007703631963877,30.057328019011305,3.0057328019011305,2.04280794498597,1.0
22,0.22882695900956085,-1390.9150240805957,10.0,6.102315615426213,0.7485222838752357,0.01,594.332661602124,-0.0015601660040649743,12.510282802892636,0.01,12.91063949186142,0.01,12.457860923712824,0.01,0.904984253963067,37.80332508814806,3.780332508814806,1.6825593890538193,1.0
23,0.07782371445241572,1229.627558495351,10.0,4.519954797364081,0.680651603260495,0.01,318.39926259332964,-0.04336023261923374,11.117081908475969,0.01,11.490553373271604,0.01,11.074677523366327,0.01,0.9258795074698875,28.408485716327025,2.8408485716327028,3.140710791397887,1.0
24,0.052763027187097244,-242.95913643381823,10.0,2.612140613040903,0.5833289175839447,0.01,587.5686143989026,-0.04775455919275415,12.167495131664385,0.01,12.488149811354946,0.01,12.134962341411962,0.01,1.018139962599122,16.55451963425285,1.655451963425285,1.7019288905058776,1.0
25,0.001734543610586347,1538.6813552636117,10.0,5.485568396501831,0.554434625390698,0.01,617.3770716748263,-0.5782359312358363,12.768399369519667,0.01,13.110349939722168,0.01,12.736605352362288,0.01,0.8170678604259385,21.949639993681693,2.1949639993681695,1.6197556499582835,1.0
26,0.03526824522372754,1735.526895922416,10.0,5.392016923570939,0.9249405937164177,0.01,693.1135209610907,0.004274540460238441,13.396716445522879,0.01,13.926027131999716,0.01,13.328872802878701,0.01,0.7939378309397473,45.32839115061605,4.532839115061605,1.442765102336154,1.0
27,0.010164534540638271,1278.9639631070052,10.0,9.981502317633632,0.5675651330647771,0.01,743.4417387350179,-0.18388889862246283,12.406054131080465,0.01,12.736037766420056,0.01,12.375029621366826,0.01,0.9153819340688126,31.447884825035686,3.144788482503569,1.3450953153390628,1.0
28,0.005680408324891181,-3590.379430928759,10.0,6.370298957475504,0.8970932674322984,0.01,695.6062941784961,-0.1475540457851893,13.527873872974832,0.01,14.05599053032615,0.01,13.46174618943617,0.01,0.7388990173263352,47.83433540371263,4.783433540371263,1.4375948124232971,1.0
29,0.005502876809757872,2106.986336227565,10.0,2.2098184679263273,0.481429417112766,0.01,604.4895257119872,-0.20264715361268348,12.060005004981527,0.01,12.338415710442638,0.01,12.037521925005572,0.01,1.0461826522457112,9.32725655938072,0.932725655938072,1.6542883829495107,1.0
30,0.10213746895133174,2191.0355096453277,10.0,7.737623993450931,0.9360429521245379,0.01,291.3038758768863,-0.10700579439325492,11.627950327358493,0.01,12.171478076902433,0.01,11.555933129639577,0.01,0.742917872139385,55.36263306050021,5.536263306050021,3.432841382524652,1.0
31,0.04436519967489116,-1000.5170087996208,10.0,6.646681494794797,0.6106914674040365,0.01,373.5564397897981,0.12684019891893825,10.583145404082591,0.01,10.9085956917739,0.01,10.547756366993465,0.01,1.0702423849379623,29.217047249888374,2.9217047249888375,2.6769716526977945,1.0
32,0.07006166415041909,-995.6090836046891,10.0,8.09443947852613,,0.01,828.5582128551782,0.07888458756043107,,0.01,,0.01,,0.01,1.1725751207429913,,,1.206915802034042,1.0
33,0.1004969942413213,4215.35863752853,10.0,4.792160734020418,0.7710807086238791,0.01,347.9199669720665,-0.33590888993416784,11.8556388094558,0.01,12.29976275698691,0.01,11.800392767296572,0.01,0.7791422308281228,34.62639234466812,3.462639234466812,2.8742242323801066,1.0
34,0.07423147731571443,-1892.2562586773665,10.0,5.673265225695551,0.6224412417075769,0.01,772.1543019314654,-0.058086888557879676,12.775344238522294,0.01,13.119201911289396,0.01,12.738415904775758,0.01,0.9518347632231021,27.803000246786496,2.78030002467865,1.2950779364935243,1.0
35,0.09747503144003666,-1048.0303917252456,10.0,8.166038841017555,,0.01,98.64414047996249,-0.2669449941543123,,0.01,,0.01,,0.01,1.0837204485949004,,,10.137449575153724,1.0
36,0.16325850545786022,2853.216539423481,10.0,4.714985059501812,0.7380873327948478,0.01,101.24329379660273,0.20188275496837052,8.41618267095582,0.01,8.794029741491986,0.01,8.366580983263894,0.01,1.0120293956190742,32.470185233813964,3.2470185233813966,9.877197417233333,1.0
37,0.09542362244189541,3893.547100798905,10.0,7.764136889197044,0.567210769712192,0.01,662.5472566048641,-0.42326445133370083,12.63012774217695,0.01,12.96779367820556,0.01,12.596301152205461,0.01,0.8546558047250967,27.569341233226055,2.7569341233226057,1.509326300925866,1.0
38,0.1384572632962583,370.6818679246701,10.0,2.1546183188182715,,0.01,307.72187775223085,0.71652954514155,,0.01,,0.01,,0.01,1.0084979004223973,,,3.249687696255293,1.0
39,0.07625478865613089,5500.779877885457,10.0,9.722134449276572,,0.01,149.51616109403346,-0.5204414716276188,,0.01,,0.01,,0.01,0.9510366509847041,,,6.688240205492446,1.0
40,0.07817911825728685,1469.7815533631572,10.0,8.781719037412142,,0.01,538.2975947275154,0.5266800595578681,,0.01,,0.01,,0.01,0.7117293991408831,,,1.8577084679454994,1.0
41,0.019187130376686855,742.4233032404728,10.0,7.197386990157469,,0.01,552.3313847234317,-0.04346827690414477,,0.01,,0.01,,0.01,1.1479206138834916,,,1.8105072926477441,1.0
42,0.026027566260528368,-878.4375244670009,10.0,6.660693838224202,0.6586442896182287,0.01,518.3021664373598,-0.35089892340719786,12.450013461114576,0.01,12.835408460729203,0.01,12.408389924785213,0.01,0.80954716174933,33.07839877897478,3.3078398778974782,1.9293764617533324,1.0
43,0.0016148540906504541,-1994.5847552842556,10.0,4.283671978507931,0.741726577587924,0.01,467.95999426231987,0.02720710889219582,12.116815698913845,0.01,12.523300554766687,0.01,12.070211742557445,0.01,0.8967610849300547,31.09246630739873,3.1092466307398734,2.136934806951552,1.0
44,0.037327522027338224,2874.731579450053,10.0,9.392319320241885,,0.01,73.52965380314119,0.2131601164471084,,0.01,,0.01,,0.01,1.1717876240488916,,,13.599955232718367,1.0
45,0.0005937540995953595,537.7195246059932,10.0,6.841957251711775,,0.01,567.2157157141755,0.08289329803632393,,0.01,,0.01,,0.01,1.1957798808474118,,,1.7629976961073974,1.0
46,0.17099228895079016,-3234.9607888701157,10.0,4.862426617189069,0.8953185421967493,0.01,240.41995832604175,-0.15645822254455355,11.142219237764227,0.01,11.651322761828128,0.01,11.073556209411183,0.01,0.7749151290849214,41.489413212052874,4.148941321205288,4.159388459105653,1.0
47,0.01567767493826577,-954.4262762445744,10.0,2.720479864284069,0.8636971755055036,0.01,128.33509897551642,-0.155037606110605,9.805612424413154,0.01,10.307370259161152,0.01,9.743495563762195,0.01,0.7805423420917319,29.503715839666253,2.9503715839666254,7.7921005865338415,1.0
48,0.10083511105995005,752.0278310947535,10.0,1.1070476962093696,0.5617487899627633,0.01,376.2137863509209,-0.06829904204396244,11.152436707193576,0.01,11.458415590437285,0.01,11.120696291455612,0.01,1.0678899485667812,9.836056670689622,0.9836056670689622,2.658063144627109,1.0
49,0.035418045817963144,-87.30749723294774,10.0,1.0118366163201165,0.8313340608827353,0.01,892.4556192559412,-0.07196792514685253,13.873003375119135,0.01,14.343181922835324,0.01,13.815247603773601,0.01,0.8392445679557637,16.90980201544447,1.690980201544447,1.120503897811435,1.0
50,0.02236100417021126,582.8641073232288,10.0,9.951987666975873,0.6384345958832736,0.01,341.0622887572889,-0.054731324501891714,10.1728971623937,0.01,10.533894253173525,0.01,10.13511863906408,0.01,0.970973791723094,38.800333673281386,3.8800333673281386,2.93201574305869,1.0
51,0.16010253459190973,2586.0316638393215,10.0,3.620644027388119,0.974425857353836,0.01,884.8006881556798,0.2498891780336478,13.809307566094462,0.01,14.335389351443379,0.01,13.734570978490733,0.01,0.8588435794754683,38.9128323538047,3.8912832353804703,1.1301980359943513,1.0
52,0.023674866939100314,1156.5999046592224,10.0,3.346156478644628,0.6442013234608517,0.01,658.6767853563489,-0.12952373125579061,12.747661915746693,0.01,13.109411386904025,0.01,12.709711878387425,0.01,0.9165431639271695,22.358071634699044,2.2358071634699046,1.5181953003839248,1.0
53,0.09200527953221294,2000.5869923673315,10.0,9.642963933862482,,0.01,351.88839454456735,-0.05192117162055614,,0.01,,0.01,,0.01,1.0994925040062986,,,2.8418101179331394,1.0
54,0.10291803194118339,426.2123871385927,10.0,8.17912630577134,0.8305003490035769,0.01,647.8832161161939,0.20283857390037416,12.741157899151421,0.01,13.18016265757592,0.01,12.683513991824489,0.01,0.9016602095851037,49.9558336677296,4.99558336677296,1.5434880471122685,1.0
55,0.05975628185080578,4481.094125598423,10.0,4.6037611360325865,0.5401466585599284,0.01,277.8632361669449,0.010757642047080506,9.69650141621515,0.01,9.99222415480269,0.01,9.666612355211935,0.01,1.1619137160592523,18.907641508159806,1.8907641508159807,3.5988927999067255,1.0
56,0.16259158744838675,337.0565891925957,10.0,3.097635108203708,0.43079446702472524,0.01,931.3080971296721,-0.2505953169496838,12.434559512117168,0.01,12.683836699073673,0.01,12.410753331275908,0.01,1.1455686583050995,6.201228068177474,0.6201228068177475,1.073758515664192,1.0
57,0.0747806587464782,2847.4821118524205,10.0,6.97900723143611,0.6870688270206848,0.01,623.1689813861275,-0.11962805381353779,12.633905470420766,0.01,13.017815358991315,0.01,12.590388699944679,0.01,0.877166619827092,36.07735028107019,3.607735028107019,1.6047011803695357,1.0
58,0.1360237646543081,-372.9610201141958,10.0,4.18971488581941,0.7930023058975095,0.01,363.6943464408173,-0.04121500536296871,11.701030979566761,0.01,12.13515340976704,0.01,11.64575101852551,0.01,0.8646217917952128,33.42620471322364,3.3426204713223644,2.7495615749493827,1.0
59,0.16203321137497292,2167.74288584088,10.0,4.914421935222184,,0.01,873.6537557509132,-0.40528098490781267,,0.01,,0.01,,0.01,1.1990489204937738,,,1.1446182122121034,1.0
60,0.049878517549211035,182.94724259505907,10.0,8.375046252478745,0.6149991465364746,0.01,871.2773796002967,-0.35554603202931606,13.36823087717937,0.01,13.730384392049547,0.01,13.330764411587694,0.01,0.8269462861328309,33.3425334158779,3.3342533415877904,1.1477401151614375,1.0
61,0.034927764462717836,480.8363612812286,10.0,7.416771885982584,1.1928889670628458,0.01,776.6704500135984,0.165084730248678,14.072080755261124,0.01,14.759551694735114,0.01,13.968207131359295,0.01,0.7012535508412149,68.49840135896568,6.849840135896568,1.2875473760878782,1.0
62,0.061122230286529015,1145.7483558856056,10.0,9.135135867639583,0.8518298060942797,0.01,678.6533184579534,0.457033503310079,12.599563779167037,0.01,13.022251378537,0.01,12.540143093702588,0.01,0.9595249431907064,54.462607910211815,5.4462607910211815,1.4735063880218184,1.0
63,0.21084696076765772,-5720.68361698628,10.0,9.904878475402606,0.7846694159878531,0.01,80.42435500549946,-0.22153743831479308,8.456232225569,0.01,8.895792570398774,0.01,8.398573745827477,0.01,0.794368219164148,51.57000905539949,5.157000905539949,12.434044387817837,1.0
64,0.11237538313151024,4065.104679733475,10.0,6.535972308632035,0.7694628262387457,0.01,649.8411662718863,0.20949976640859722,12.553734726493552,0.01,12.95316259957492,0.01,12.502224594084348,0.01,0.9601829288904812,40.570036792138616,4.057003679213862,1.5388375681660202,1.0
65,0.04161699682185713,-1081.3592509838284,10.0,1.4082198430888504,0.5155304694125675,0.01,911.177800454098,-0.2701227190328613,13.211779493423307,0.01,13.511188606602953,0.01,13.185450037176503,0.01,0.9873462055281998,9.106710115656021,0.9106710115656022,1.0974806448331338,1.0
66,0.03494123736525286,1189.4412149348896,10.0,9.168928092759002,,0.01,578.734627113606,-0.4037188944437548,,0.01,,0.01,,0.01,0.9667266020594203,,,1.72790766812662,1.0
67,0.10947609443000922,-2486.9121042974625,10.0,7.612956833940792,,0.01,633.937792829887,0.807913787733338,,0.01,,0.01,,0.01,1.0413214528110488,,,1.57744184257578,1.0
68,0.017228830930789057,208.06282826418968,10.0,1.485430392707729,0.44778306875054774,0.01,538.9718105529397,-0.057429048275884194,11.480281334639013,0.01,11.729555029728276,0.01,11.459795000222176,0.01,1.17551048966468,5.512353647416872,0.5512353647416872,1.8553846053174547,1.0
69,0.1295819341982399,1057.1430800904332,10.0,9.535400716536605,,0.01,148.1333398756883,-0.08695560454758315,,0.01,,0.01,,0.01,1.0546122971791396,,,6.75067476936109,1.0
70,0.06625467350045243,-301.19832531242156,10.0,4.662579169798878,0.9366809502934235,0.01,918.3552016085678,0.33065455167164676,13.75287711976395,0.01,14.246922403722033,0.01,13.684137853873654,0.01,0.8883676446069627,42.596934024924686,4.259693402492469,1.0889032895424617,1.0
71,0.07113698826224857,3859.0761577569147,10.0,6.077654142171584,0.6555759727682755,0.01,947.2270078819158,0.253922583069376,12.205746293329783,0.01,12.53838563831853,0.01,12.165144904402204,0.01,1.1764164631383305,31.317789649817723,3.1317789649817724,1.0557131412839351,1.0
72,0.17882618231356767,1067.0386094600497,10.0,3.0132141502016707,1.0095727415425966,0.01,69.14087639261717,0.291294615704619,8.294947197040209,0.01,8.833915237639918,0.01,8.215813718602826,0.01,0.8635762686162316,36.65915727675627,3.665915727675627,14.463224248438648,1.0
73,0.08805676821298924,-698.6426178965326,10.0,6.856730668845559,0.6063011508920315,0.01,780.9925314632335,-0.106917249499362,12.726517097494295,0.01,13.065042796547194,0.01,12.690521111771426,0.01,0.9471367053523191,29.31977525450178,2.9319775254501783,1.2804219755167745,1.0
74,0.0034799297672585792,871.2587309763455,10.0,2.801074414038365,0.6128412774310164,0.01,288.4426831923263,-0.28852718071083505,11.084877551460492,0.01,11.440573729362427,0.01,11.049511510903296,0.01,0.8768013848869748,18.773651914603345,1.8773651914603346,3.4668932799145584,1.0
75,0.07147488583007862,92.99576992284086,10.0,9.72306208929873,0.8443713016308294,0.01,748.6345899548667,0.24581888659297402,13.061762457634279,0.01,13.508772012184743,0.01,13.00344831643533,0.01,0.894556637972713,55.695114048345495,5.56951140483455,1.3357651562163158,1.0
76,0.012607604860182376,-1425.241981890609,10.0,5.282079087966667,0.6616654591390514,0.01,515.032183244106,-0.004380192742077052,12.105494873665714,0.01,12.47067019761525,0.01,12.066556763971157,0.01,0.9281750034959486,29.533151223645326,2.9533151223645326,1.941626237221058,1.0
77,0.04297819778260095,442.2318486755232,10.0,2.7516707288969635,0.9071750998887556,0.01,510.1894996048883,0.17154422216573553,12.584014176681945,0.01,13.081368499564562,0.01,12.518825802445972,0.01,0.8694829827749322,31.31842024101706,3.131842024101706,1.960056019918954,1.0
78,0.06210992992949012,-138.36009584486638,10.0,4.466867935404435,,0.01,568.1922293879002,-0.3407518765856305,,0.01,,0.01,,0.01,1.1505662978770523,,,1.759967750838965,1.0
79,0.13205121549145923,145.6174529735877,10.0,6.6490456843998995,,0.01,540.7897630503276,-0.4458084919075725,,0.01,,0.01,,0.01,1.0751849429190203,,,1.8491474290480179,1.0
80,0.0750916048472704,3725.8805605593193,10.0,7.89987514185909,,0.01,836.7469657030908,-0.47123204981251965,,0.01,,0.01,,0.01,1.0628209988571904,,,1.1951044234259434,1.0
81,0.18943025977164296,-297.7825075703873,10.0,4.3912551287829835,0.5669869229538875,0.01,61.33017052079705,-0.01399070808750548,6.203822452857017,0.01,6.51152804118987,0.01,6.167836902744529,0.01,1.1938676001059039,20.494967135159335,2.0494967135159334,16.305188645462845,1.0
82,0.06710844962312597,766.0976486771588,10.0,3.7973535334733506,,0.01,275.69519350968426,0.5179780919697929,,0.01,,0.01,,0.01,0.8656550678188468,,,3.6271941750949437,1.0
83,0.0913923027776562,460.6831097607502,10.0,2.4453139193203772,0.38826740167859874,0.01,110.83681745337883,-0.3668292167829961,7.947531546208886,0.01,8.177346603791545,0.01,7.929401677982108,0.01,1.1257193808474413,,,9.022272769791762,1.0
84,0.06881033160972609,-639.8347134090435,10.0,4.098197171986493,0.5753714182789427,0.01,96.85065008144815,-0.38089955844596396,8.57785124348167,0.01,8.916374670613244,0.01,8.544310683953817,0.01,0.8811671540165845,20.363302187193764,2.0363302187193764,10.325175919408219,1.0
85,0.2253034203375438,1188.2966074298474,10.0,3.448927927998079,0.8185078802487027,0.01,818.1721028683229,0.36773151810290944,13.024781220805982,0.01,13.423172504255355,0.01,12.965385978222924,0.01,1.0349950397111334,31.37797852297294,3.137797852297294,1.2222367353937276,1.0
86,0.07592738834352215,308.9154452512415,10.0,7.589786611109248,,0.01,937.4196082489403,-0.23189936999369024,,0.01,,0.01,,0.01,1.098843647482834,,,1.066758142458698,1.0
87,0.026300717439942736,-1114.8623290119658,10.0,1.9559304476517692,0.4293160766279236,0.01,337.5260541755708,-0.19638464952678353,10.512059471547206,0.01,10.760070910428736,0.01,10.492948406726669,0.01,1.1259547158490268,4.74291432899763,0.474291432899763,2.9627342471163143,1.0
88,0.12357766127245262,-291.6375062744255,10.0,4.734815443754523,0.7688581928465883,0.01,694.0054843808267,-0.1471535670630289,13.147569494773233,0.01,13.577226808937569,0.01,13.094216136405468,0.01,0.8390605596891839,34.28695394664931,3.4286953946649312,1.4409108033089588,1.0
89,0.0807067394147114,3753.8142539043984,10.0,3.436931108729378,1.2734719244962136,0.01,985.6144433571158,0.3145741359017409,14.669466320028494,0.01,15.381610352674272,0.01,14.55074134185246,0.01,0.717952436097606,48.70425453152737,4.870425453152738,1.0145955213418802,1.0
90,0.02954048839754266,-2420.539459445642,10.0,8.89770515132538,0.6706299117505363,0.01,950.4296268101804,-0.050845939727320405,11.838503465152415,0.01,12.21709104332474,0.01,11.79596691894834,0.01,1.0093656228291787,39.500657543777265,3.950065754377727,1.0521557533472385,1.0
91,0.0491652298795614,495.86823152082655,10.0,5.939090488547119,1.1617041261136976,0.01,757.8925602775789,0.1168585048031374,14.003711399368305,0.01,14.674572784999325,0.01,13.903257153380437,0.01,0.7114060490703296,59.58727856500132,5.958727856500133,1.3194482337097344,1.0
92,0.15854478191613378,704.4324766387987,10.0,5.188058644347611,0.6207969967844527,0.01,120.58038164204996,-0.3103415392901184,9.033695383843485,0.01,9.388300612274861,0.01,8.993902784479747,0.01,0.8779671790819257,26.424721312256025,2.6424721312256025,8.293223046586132,1.0
93,0.03347812636020753,1237.9736408936365,10.0,2.7440808673251476,1.125366947659007,0.01,693.9152505144367,0.29163493495135706,13.607163132852811,0.01,14.242246590406058,0.01,13.515589627459757,0.01,0.7925452349241128,38.7629927505989,3.87629927505989,1.4410981733844965,1.0
94,0.036645759148951074,4.095398115893701,10.0,8.398836220297301,0.8744418200955195,0.01,969.5322925616936,0.283704516391096,13.705831146959445,0.01,14.16754964342024,0.01,13.644856483109692,0.01,0.890124867570112,53.68903073151387,5.368903073151387,1.0314251600199977,1.0
95,0.042484347501390615,921.0422102094013,10.0,1.807927770334325,1.0888298224811663,0.01,164.4195383480147,0.18017195646124412,10.505147251005848,0.01,11.128825709307721,0.01,10.417486883117027,0.01,0.7752578578912548,30.263343906552368,3.026334390655237,6.082002236761995,1.0
96,0.01546051369799245,1851.1070864256437,10.0,7.054324716747953,0.5668612274967444,0.01,575.4404194063266,0.010973931632694386,11.14389245304779,0.01,11.458989806387839,0.01,11.11280850168747,0.01,1.0834933334698058,26.198430835542162,2.6198430835542164,1.7377993729249768,1.0
97,0.0951588811006927,-2175.9416048695384,10.0,3.552726594193026,0.9138853671191995,0.01,851.028842287029,0.47404288009963835,13.404363833999568,0.01,13.85912723065387,0.01,13.33727015060161,0.01,0.9656123293493808,36.04165707200376,3.604165707200376,1.1750483066033703,1.0
98,0.08225798630250397,3834.1704721140527,10.0,6.6683403285830956,1.0862268085041968,0.01,214.08862814801697,0.17042460710689625,11.03252469417902,0.01,11.655581210994121,0.01,10.944746609168126,0.01,0.7593367844423058,59.43768831469905,5.943768831469906,4.6709627160047855,1.0
99,0.029989121782425222,-40.37971152136582,10.0,1.0819469383698,0.4013813156905268,0.01,365.4170429293306,-0.35020045095095725,10.814145595292535,0.01,11.05165611933605,0.01,10.797563470885853,0.01,1.1140461874132548,0.5578580815337401,0.05578580815337401,2.736599234626815,1.0
100,0.1021946568020117,-2817.1232336406842,10.0,9.566588516893242,0.7558587398627807,0.01,472.9827940576642,0.2069964662711621,11.700541901796988,0.01,12.094701412811697,0.01,11.650553092680502,0.01,0.9519191942496128,48.33702598698722,4.833702598698722,2.1142418129444343,1.0
101,0.06147473681862471,-891.9871610987392,10.0,3.2096938394456602,0.9464259073636114,0.01,445.81655102787965,0.397057045205689,12.175705355729086,0.01,12.666877473825592,0.01,12.105757640019938,0.01,0.9109210463241947,35.4749035940398,3.54749035940398,2.243075089281429,1.0
102,0.0815422867560574,-7498.514830803021,10.0,7.601500219349023,0.7504391523059013,0.01,776.009576436112,0.3646726716950909,11.766416148620833,0.01,12.138602812562569,0.01,11.716465615491732,0.01,1.1386150402608024,42.507416850663994,4.2507416850664,1.2886438909589009,1.0
103,0.04900350882224792,-556.0636873856438,10.0,1.8269276230069653,0.5940218008225067,0.01,560.8522803882001,0.27193224537600896,11.645538553061451,0.01,11.941872127801377,0.01,11.611430220852153,0.01,1.1875170545721196,14.22708778895842,1.4227087788958421,1.7830006847932203,1.0
104,0.025441494793524505,602.3843050509216,10.0,1.6910151141351348,0.5259771700521068,0.01,294.801308323425,0.003922565595804394,10.387423027648982,0.01,10.672423425343837,0.01,10.360548967144133,0.01,1.1165094063582208,10.547737892170735,1.0547737892170737,3.392115203582832,1.0
105,0.061796271779039326,-397.1429801129177,10.0,4.881462822785862,0.8113704904245616,0.01,849.8728765121456,-0.3236914728728087,13.910759247339502,0.01,14.38338284682696,0.01,13.851686325135553,0.01,0.7477207658478063,37.19006663832747,3.7190066638327473,1.1766465640178703,1.0
106,0.05391345729883487,99.09681700134682,10.0,1.4172754384493247,1.1522441580559892,0.01,934.2285761482219,0.31719381897696936,14.295179914970301,0.01,14.942434957767661,0.01,14.199420387873138,0.01,0.7771813967640682,28.119228328998155,2.811922832899816,1.0704018540333569,1.0
107,0.01926164347974489,764.3421457696331,10.0,1.8301774656995704,0.668986481551908,0.01,328.5395694568317,0.12265853849197805,11.049463545592358,0.01,11.402631728474216,0.01,11.00992156118504,0.01,1.0208319732808184,17.32385276640906,1.7323852766409062,3.0437733928162176,1.0
